,id,label,text
2944,2944,ham,hey babe sorry ' get sooner gary come fix cause think know ' go far ptbo say cost ltgt buck ' know might cheaper find someone ' second hand machine right let know want babe
2945,2945,ham,make 3 4 fuck sake x
2946,2946,ham,leave u always ignorant
2947,2947,ham,nope ' b going 2 sch fri quite early lor co mys si got paper da morn
2948,2948,ham,bruce b amp fletcher
2949,2949,ham,said would woke
2950,2950,ham,hey free call
2951,2951,ham,tell pls
2952,2952,spam,urgent mobile wa awarded a1500 bonus caller prize 27603 final attempt 2 contact u call 08714714011
2953,2953,ham,think might give miss teaching til twelve lecture two damn working thing
2954,2954,ham,id check ' like 1 bowl worth left
2955,2955,ham,yes many sweet
2956,2956,ham,would ' still cozy exhausted last nightnobody went school work everything closed
2957,2957,spam,u secret admirer reveal think u r special call 09065174042 opt reply reveal stop 150 per msg recd cust care 07821230901
2958,2958,ham,buzzzz grin buzz buzz chest buzz cock keep phone vibrator feel shake
2959,2959,ham,sir send group mail check
2960,2960,ham,' da intro cover energy trend n pro n con brief description nuclear fusion n oso brief history iter n jet got abt 7 n half page
2961,2961,ham,nonenowhere ikno doesdiscountshitinnit
2962,2962,ham,dont know jabo abi
2963,2963,spam,ever notice ' driving anyone going slower idiot everyone driving faster maniac
2964,2964,ham,yet hadya sapna aunty manege ' day hogidhechinnu full weak swalpa black agidhane
2965,2965,ham,good baby
2966,2966,ham,neft transaction reference number ltgt r ltdecimalgt ha credited beneficiary account ltgt lttimegt ltgt
2967,2967,ham,mostly sport typelyk footblcrckt
2968,2968,ham,head dey swell oh thanks making day
2969,2969,ham,u make fb list
2970,2970,ham,height confidence aeronautics professor wer calld amp wer askd 2 sit aeroplane aftr sat wer told dat plane w made student dey hurried plane bt 1 didnt move saidif made student
2971,2971,ham,sary need tim bollox hurt lot tol
2972,2972,ham,happy new year princess
2973,2973,ham,' text carlos let know hang
2974,2974,ham,' worry easy ingredient
2975,2975,ham,love u 2 little pocy bell sorry love u
2976,2976,ham,ok omw castor
2977,2977,ham,yar lor keep raining non stop u wan 2 go elsewhere
2978,2978,spam,xmas offer latest motorola sonyericsson nokia free bluetooth dvd double min 1000 txt orange call mobileupd8 08000839402 call2optout4qf2
2979,2979,ham,u mean u almost done done wif sleeping tot u going take nap yup send liao ' picking ard 4 smth lor
2980,2980,ham,7 wonder world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sm 1st ur lovely friendship good morning dear
2981,2981,ham,tonight yeah '
2982,2982,ham,eat fo lunch senor
2983,2983,ham,said right giggle saw u would possibly first person2die nvq think much could
2984,2984,ham,break time one come n get stuff fr i_
2985,2985,spam,reply win a100 weekly professional sport doe tiger wood play send stop 87239 end service
2986,2986,ham,' see ' see maybe reboot ym seen buzz
2987,2987,ham,still grinder
2988,2988,spam,1 polyphonic tone 4 ur mob every week txt pt2 87575 1st tone free get txtin tell ur friend 150ptone 16 reply hl 4info
2989,2989,ham,love ' decision ' feeling could decide love life would much simpler le magical
2990,2990,spam,hot live fantasy call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call
2991,2991,ham,ki ' see youkwhere
2992,2992,ham,' list buyer
2993,2993,ham,idea guess ' work hour ' supposed leave since usual nobody ha interest figuring shit last second
2994,2994,ham,mm entirely sure understood text hey ho weekend
2995,2995,ham,released vday shirt u put make bottom half naked instead white underwear
2996,2996,ham,knowhe watching film computer
2997,2997,ham,b4 thursday
2998,2998,ham,oh phone phoned disconnected
2999,2999,ham,id onluy matter getting offcampus
3000,3000,spam,message free welcome new improved sex dogging club unsubscribe service reply stop msgs150p 18only
3001,3001,ham,excellent ' see riley ' plan
3002,3002,ham,see half hour
3003,3003,spam,' tkts euro2004 cup final a800 cash collect call 09058099801 b4190604 pobox 7876150ppm
3004,3004,ham,ew one
3005,3005,ham,also hi wesley '
3006,3006,ham,ah see lingo let know wot earth ha finished making
3007,3007,spam,loan purpose a500 a75000 homeowner tenant welcome previously refused still help call free 0800 1956669 text back ' help '
3008,3008,spam,update_now 12mths half price orange line rental 400minscall mobileupd8 08000839402 call2optoutj5q
3009,3009,ham,imagine life without see fast u searching medon ' worry l ' always disturb u goodnoon
3010,3010,ham,hm good morning headache anyone
3011,3011,ham,yeah probs last night obviously catching speak soon
3012,3012,spam,free unlimited hardcore porn direct 2 mobile txt porn 69200 get free access 24 hr chrgd50p per day txt stop 2exit msg free
3013,3013,ham,might go 2 sch yar e salon v boring
3014,3014,ham,ltgt min stop somewhere first
3015,3015,ham,ltgt fast approaching wish u happy new year happy sankranti happy republic day happy valentine day happy shivratri happy ugadi happy fool day happy may day happy independence day happy friendshipmotherfatherteacherschildrens day amp happy birthday 4 u happy ganesh festival happy dasara happy diwali happy christmas ltgt good morning afternoon evening night rememberi first wishing u theseyour ' raj
3016,3016,ham,one joy lifeis waking daywith thought somewheresomeone care enough tosend warm morning greeting
3017,3017,ham,' get second half message
3018,3018,ham,wat time u wan 2 meet later
3019,3019,ham,thank much selflessness love plenty
3020,3020,ham,film ill call later
3021,3021,ham,dare change ring
3022,3022,ham,bad girl lady
3023,3023,ham,love ya try budget money better babe gary would freak knew
3024,3024,ham,part ' initiate ' understand
3025,3025,ham,finished lunch already u wake already
3026,3026,ham,still game
3027,3027,ham,got tallent wasting
3028,3028,ham,record one night
3029,3029,ham,also sir sent email log usc payment portal ill send another message explain thing back home great weekend
3030,3030,ham,gonna let know co come bak holiday day coming ' t4get2text number
3031,3031,ham,jokin lar depends phone father get lor
3032,3032,ham,aight lemme know '
3033,3033,ham,get ready ltgt inch pleasure
3034,3034,ham,rajipls favour pls convey birthday wish nimya pls today birthday
3035,3035,ham,ok feel like john lennon
3036,3036,ham,co darren say i_ considering mah ask i_
3037,3037,ham,bothering trust answer pls
3038,3038,ham,wishing family merry x happy new year advance
3039,3039,ham,one day crab wa running sea shorethe wave came n cleared footprint crab crab asked frnd r u clearing beautiful footprint wave replied fox wa following ur footprint catch thats cleared frndsship never let u dwn gud nyt
3040,3040,ham,aight time want come
3041,3041,ham,slaaaaave must summon time ' wish come anymore
3042,3042,ham,bill 3 a3365 thats bad
3043,3043,ham,let know change next 6hrs even appendix age range however impossible chill let know 6hrs
3044,3044,ham,hello yeah ' got bath need hair ' come ' done yeah
3045,3045,ham,' weather
3046,3046,ham,ok much though hm friday cant wait dunno wot hell im gonna another 3 week become slob oh wait already done
3047,3047,ham,die e toot fringe
3048,3048,ham,lol ' know awesome phone could click delete right want
3049,3049,ham,ok
3050,3050,ham,awesome question cute answer someone asked boy ur life smiled amp answered fine gudnite
3051,3051,ham,please leave topicsorry telling
3052,3052,ham,pls send correct name da
3053,3053,ham,happened yo date
3054,3054,spam,eastenders tv quiz flower doe dot compare violet e tulip f lily txt e f 84025 4 chance 2 win a100 cash wkent150p16
3055,3055,ham,webpage available
3056,3056,ham,woke yeesh late ' fall asleep til ltgt
3057,3057,spam,unsubscribed service get ton sexy babe hunk straight phone go httpgotbabescouk subscription
3058,3058,ham,dear know ltgt th ltgt th birthday loving gopalettan planning give small gift day like participate welcome please contact admin team detail
3059,3059,ham,kkfrom tomorrow onwards started ah
3060,3060,ham,u talking bout early morning ' almost noon
3061,3061,ham,fine remember
3062,3062,spam,hi babe jordan r u im home abroad lonely text back u wanna chat xxsp visionsmscom text stop stopcost 150p 08712400603
3063,3063,ham,ok many buy
3064,3064,ham,sound good keep posted
3065,3065,spam,get brand new mobile phone agent mob plus load goody info text mat 87021
3066,3066,ham,ok april cant wait
3067,3067,ham,boy best get yo quick
3068,3068,ham,ay wana meet sati_ wkg sat
3069,3069,ham,' wait till 2 bus pick
3070,3070,ham,apart one told yesterday
3071,3071,ham,ok lor buy wat
3072,3072,ham,somebody go andros steal ice
3073,3073,ham,know ' msg recently
3074,3074,ham,take u shopping mark distract isaiahd
3075,3075,ham,mum hope great day hoping text meet well full life great day abiola
3076,3076,ham,sense foot penis
3077,3077,ham,okay thought expert
3078,3078,ham,deep sigh miss really surprised ' gone net cafe yet get ' miss
3079,3079,ham,ssi thinl role like sachinjust standing others hit
3080,3080,ham,great trip india bring light everyone project everyone lucky see smile bye abiola
3081,3081,ham,importantly discus u
3082,3082,ham,kkhow training process
3083,3083,ham,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat
3084,3084,ham,da car park
3085,3085,ham,wish wa holding tightly making see important much mean much need life
3086,3086,ham,asked ' anthony dad bf
3087,3087,ham,' wnevr wana fal luv vth book bed fals luv vth ' ' yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb
3088,3088,ham,todaysundaysunday holidayso work
3089,3089,ham,going take bath ill place key window
3090,3090,spam,lord ringsreturn king store nowreply lotr 2 june 4 chance 2 win lotr soundtrack cd stdtxtrate reply stop end txts
3091,3091,ham,dear take care reaching homelove u lot
3092,3092,ham,staffsciencenusedusgphyhcmkteachingpc1323
3093,3093,ham,emigrated something ok maybe 530 wa bit hopeful
3094,3094,ham,olol printed forum post guy exact prob wa fixed gpu replacement hopefully dont ignore
3095,3095,ham,walked mom right stagwood pas right winterstone left victor hill address ltgt
3096,3096,ham,yo jp hungry like mofo
3097,3097,ham,creepy crazy
3098,3098,ham,ok din get ur msg
3099,3099,ham,tessypls favor pls convey birthday wish nimyapls dnt forget today birthday shijas
3100,3100,ham,pathaya enketa maraikara pa '
3101,3101,ham,even friend priest call
3102,3102,ham,u lousy run already come back half dead hee
3103,3103,ham,' said ' bad dat e gal know u wat u
3104,3104,ham,remind hr
3105,3105,ham,hoping would send message rent due dont enough reserve completely gone loan need wa hoping could balance ltgt way could get till mid march hope pay back
3106,3106,ham,hi happy new year dont mean intrude pls let know much tuition paid last semester much semester thanks
3107,3107,ham,hello hun ru way im good 2 date guy met walkabout far meet soon hows everyone else
3108,3108,ham,lol wa gonna last month cashed left ltgt case wa collecting week cause announced blog
3109,3109,spam,good luck draw take place 28th feb 06 good luck removal send stop 87239 customer service 08708034412
3110,3110,ham,short cute good person
3111,3111,ham,' decided yet eh
3112,3112,ham,wat time liao still got
3113,3113,ham,yes watching footie worried ' going blow phil neville
3114,3114,ham,wait 4 i_ inside da car park
3115,3115,ham,uncle abbey happy new year abiola
3116,3116,ham,free call pa
3117,3117,ham,r u saying order slipper co pay returning
3118,3118,ham,stop knowing well
3119,3119,ham,good evening roger
3120,3120,ham,small problem auctionpunj asking tiwary
3121,3121,spam,free entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate tc ' apply 08452810073 detail 18
3122,3122,ham,telling tell one treat hi hi hi
3123,3123,ham,uncle atlanta wish guy great semester
3124,3124,spam,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 polys nokia150p poly200p 16
3125,3125,ham,u coming 2 pick
3126,3126,ham,thats cool liked photo sexy
3127,3127,ham,would u fuckin believe didnt know thurs pre booked cancelled need b sacked
3128,3128,ham,haha better late ever way could swing
3129,3129,ham,ok finish 6
3130,3130,spam,lookatme thanks purchase video clip lookatme ' charged 35p think better send video mmsto 32323
3131,3131,ham,' barred b q store lifethis twat orange dungerees came asked wanted decking got first punch
3132,3132,ham,message food
3133,3133,ham,ok going sleep hope meet
3134,3134,ham,wat make people dearer de happiness dat u feel u meet de pain u feel u miss dem
3135,3135,ham,let know detail fri u find co ' tom fri mentionned chinese thanks
3136,3136,ham,' right think
3137,3137,ham,wat r u
3138,3138,ham,ur lecture
3139,3139,spam,sexy sexy cum text im wet warm ready porn u fun msg free recd msg 150p inc vat 2 cancel text stop
3140,3140,ham,customer place call
3141,3141,ham,planned yet going join company jan 5 onlydon know happen
3142,3142,ham,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli 1 mutai eerulli kodthini grl love u kano
3143,3143,ham,haha heard text ' around
3144,3144,ham,ill get tomorrow send
3145,3145,ham,shit babe thasa bit messed upyeh
3146,3146,ham,oh thats late well good night give u call tomorrow iam going go sleep night night
3147,3147,ham,cheer u tex mecause u werebored yeah okden hunny r uin wk satsoundaos likeyour havin gr8fun j keep updat countinlots loveme xxxxx
3148,3148,ham,sorry meeting ' call later
3149,3149,ham,yo howz u girl never rang india l
3150,3150,ham,yeah worse
3151,3151,spam,hard live 121 chat 60pmin choose girl connect live call 09094646899 cheap chat uk ' biggest live service vu bcm1896wc1n3xx
3152,3152,ham,tagged friend seemed count friend
3153,3153,spam,heard u4 call 4 rude chat private line 01223585334 cum wan 2c pic gettin shagged text pix 8552 2end send stop 8552 sam xxx
